time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z
1800.0,3343.222609272811,-50482.95342654193,-30660.253136115974,1.1135713657494766,0.10153553826601389,2.5040097033044497
1830.0,3376.6237442987263,-50479.85906758469,-30585.096813912984,1.1133773491372598,0.10445438551286054,2.505780500212836
1860.0,3410.01903170064,-50476.67704987816,-30509.88737083422,1.1131810063656344,0.10737893312648904,2.507550509447407
1890.0,3443.408401570236,-50473.407202195674,-30434.624830645087,1.1129823287720515,0.11030919327046997,2.509319721263989
1920.0,3476.791783739023,-50470.04935294523,-30359.309217403978,1.112781307659953,0.11324517812902486,2.511088125859788
1950.0,3510.169107775979,-50466.60333016905,-30283.94055546658,1.1125779342986533,0.11618689990686565,2.512855713372999
1980.0,3543.5403029891277,-50463.0689615425,-30208.518869481613,1.1123721999231875,0.11913437082935541,2.5146224738826226
2010.0,3576.9052984217155,-50459.44607437398,-30133.04418439986,1.112164095734214,0.12208760314217691,2.5163883974079684
2040.0,3610.2640228534005,-50455.73449560396,-30057.51652546982,1.1119536128978584,0.12504660911148616,2.51815347390846
2070.0,3643.616404797698,-50451.93405180453,-29981.935918243355,1.1117407425456034,0.12801140102370412,2.5199176932832197
2100.0,3676.962372501604,-50448.04456917875,-29906.30238857633,1.1115254757741488,0.1309819911854899,2.5216810453707597
2130.0,3710.3018539445407,-50444.06587356006,-29830.615962630167,1.1113078036452886,0.13395839192368153,2.5234435199486502
2160.0,3743.63477683737,-50439.997790411624,-29754.876666873533,1.111087717185775,0.1369406155852256,2.525205106733187
2190.0,3776.9610686208134,-50435.84014482581,-29679.08452808542,1.1108652073871963,0.13992867453705404,2.526965795379022
2220.0,3810.280656465168,-50431.59276152355,-29603.239573354873,1.1106402652058363,0.1429225811660921,2.5287255754788713
2250.0,3843.5934672685735,-50427.2554648537,-29527.341830085345,1.1104128815625547,0.14592234787908728,2.530484436563112
2280.0,3876.8994276563644,-50422.828078792496,-29451.39132599444,1.110183047342648,0.14892798710260619,2.5322423680994937
2310.0,3910.1984639799307,-50418.31042694294,-29375.38808911689,1.1099507533957196,0.1519395112829173,2.533999359492756
2340.0,3943.4905023154543,-50413.70233253425,-29299.332147806537,1.1097159905355523,0.15495693288590456,2.5357554000842892
2370.0,3976.775468462908,-50409.00361842121,-29223.223530738032,1.109478749539972,0.15798026439698962,2.5375104791517806
2400.0,4010.053287945265,-50404.21410708362,-29147.06226690768,1.1092390211507157,0.16100951832108734,2.539264585908888
2430.0,4043.323886006671,-50399.33362062578,-29070.848385638095,1.108996796073305,0.16404470718241865,2.5410177095048256
